日付,コード,銘柄名,市場・商品区分,33業種コード,33業種区分,17業種コード,17業種区分,規模コード,規模区分,JCN,法人番号,住所,法人名,法人名(カナ),更新日時,企業ホームページ,事業概要,従業員数,代表者名,特許情報
20230929,5533,エリッツホールディングス,スタンダード（内国株式）,8050,不動産業,17,不動産 ,-,-,2130001048932,2130001048932,京都府京都市中京区堀川通姉小路上る三坊堀川町５５番地１エリッツ御池ビル,株式会社エリッツホールディングス,えりっつほーるでぃんぐす,2018-12-27T00:00:00+09:00,,,,,商標 3件（§やまさんらーめん∞京∞山 / §elitz / 弁慶）
20230929,5534,エンゼルグループ,PRO Market,8050,不動産業,17,不動産 ,-,-,,,,,,,,,,,
20230929,5541,大平洋金属,プライム（内国株式）,3450,鉄鋼,7,鉄鋼・非鉄 ,6,TOPIX Small 1,2010001008717,2010001008717,東京都千代田区大手町１丁目６番１号,大平洋金属株式会社,たいへいようきんぞく,2018-07-04T00:00:00+09:00,,フェロニッケル製造販売、スラグ加工品製造販売、廃棄物リサイクル事業等,447,代表取締役社長　　　　青　山　　正　幸,"特許 1件（過給機洗浄装置、これを備えた過給機およびこれを備えた内燃機関、並びに過給機の洗浄方法）  商標 13件（§p∞m / PACIFIC METALS CO.,LTD / §m∞p / エコ・パムコ\ECO・PAMCO / 大平洋金属 他）"
20230929,5542,新報国マテリアル,スタンダード（内国株式）,3450,鉄鋼,7,鉄鋼・非鉄 ,-,-,1030001054909,1030001054909,埼玉県川越市新宿町５丁目１３番地１,新報国マテリアル株式会社,しんほうこくまてりある,2021-10-12T00:00:00+09:00,,,90,代表取締役社長　　成　瀬　　　正,特許 12件（低熱膨張鋳物及びその製造方法 / 低熱膨張合金 / 低熱膨張鋳物 / 耐錆性低熱膨張合金 / 異方性が小さく経年変化の少ない低熱膨張鋳鋼及び鍛鋼品 他）  商標 4件（ホ(マル) / EGNIS / 新報国 / 新報国マテリアル株式会社）
20230929,5563,新日本電工,プライム（内国株式）,3450,鉄鋼,7,鉄鋼・非鉄 ,6,TOPIX Small 1,9010001035003,9010001035003,東京都中央区八重洲１丁目４番１６号,新日本電工株式会社,しんにっぽんでんこう,2018-04-20T00:00:00+09:00,http://www.nippondenko.co.jp/,当社は、東証１部上場、日本製鉄グループの一員として、鉄鋼生産に必要不可欠なマンガン系合金鉄、電気自動車などに使うリチウムイオン電池材料の製造・販売を行っている。,781,代表取締役社長　　青　木　　泰,特許 24件（低Co水素吸蔵合金 / 水素吸蔵合金粉末、これを用いたニッケル水素二次電池用負極及びニッケル水素二次電池 / 水素吸蔵合金 / 低Co水素吸蔵合金粉末 / 表面処理を必要としないニッケル水素二次電池負極活物質及びニッケル水素二次電池 他）  商標 3件（環境洗隊 エコミクロン / §MCP / 新日本電工）
20230929,5570,ジェノバ,グロース（内国株式）,5250,情報・通信業,10,情報通信・サービスその他 ,-,-,2010001077613,2010001077613,東京都千代田区神田須田町１丁目３４番地４,株式会社ジェノバ,じぇのば,2018-10-22T00:00:00+09:00,,,,河野　芳道,特許 1件（仮想基準点の補正方法及び測量方法）  商標 2件（J‐View / JENOBA）
20230929,5571,エキサイトホールディングス,スタンダード（内国株式）,5250,情報・通信業,10,情報通信・サービスその他 ,-,-,3010001193533,3010001193533,東京都港区南麻布３丁目２０番１号,エキサイトホールディングス株式会社,えきさいとほーるでぃんぐす,2020-12-08T00:00:00+09:00,,,16,代表取締役社長CEO　　西條　晋一,
20230929,5572,Ｒｉｄｇｅ－ｉ,グロース（内国株式）,5250,情報・通信業,10,情報通信・サービスその他 ,-,-,9010001177423,9010001177423,東京都千代田区大手町１丁目６番１号,株式会社Ｒｉｄｇｅ‐ｉ,りっじあい,2018-06-15T00:00:00+09:00,,,,柳原　尚史,
20230929,5573,働楽ホールディングス,PRO Market,5250,情報・通信業,10,情報通信・サービスその他 ,-,-,,,,,,,,,,,
20230929,5574,ＡＢＥＪＡ,グロース（内国株式）,5250,情報・通信業,10,情報通信・サービスその他 ,-,-,5011001091576,5011001091576,東京都港区三田１丁目１番１４号,株式会社ＡＢＥＪＡ,あべじゃ,2022-09-09T00:00:00+09:00,https://abejainc.com/ja,"AIを活用した店舗解析サービス
AIプラットフォーム",98,代表取締役社長CEO　岡田 陽介,
20230929,5575,Ｇｌｏｂｅｅ,グロース（内国株式）,5250,情報・通信業,10,情報通信・サービスその他 ,-,-,9011001100548,9011001100548,東京都港区東麻布１丁目７番３号,株式会社Ｇｌｏｂｅｅ,ぐろーびー,2020-12-08T00:00:00+09:00,,,34,代表取締役社長　　幾嶋　研三郎,商標 2件（Globee / abceed）
20230929,5576,オービーシステム,スタンダード（内国株式）,5250,情報・通信業,10,情報通信・サービスその他 ,-,-,5120001030401,5120001030401,大阪府大阪市中央区平野町２丁目３番７号,株式会社オービーシステム,おーびーしすてむ,2019-07-05T00:00:00+09:00,http://www.obs.co.jp/,"システムインテグレーションサービス
ソフトウェア開発サービス",467,代表取締役社長　　豊田　利雄,
20230929,5577,アイデミー,グロース（内国株式）,5250,情報・通信業,10,情報通信・サービスその他 ,-,-,7010001161164,7010001161164,東京都千代田区大手町１丁目２番１号,株式会社アイデミー,あいでみー,2023-02-15T00:00:00+09:00,,,79,代表取締役執行役員社長CEO　　石川 聡彦,
20230929,5578,ＡＲアドバンストテクノロジ,グロース（内国株式）,5250,情報・通信業,10,情報通信・サービスその他 ,-,-,2010001130058,2010001130058,東京都渋谷区渋谷１丁目１４番１６号,ＡＲアドバンストテクノロジ株式会社,えーあーるあどばんすとてくのろじ,2018-05-16T00:00:00+09:00,,,446,代表取締役社長　武内寿憲,商標 8件（DATARIS / CNARIS / デタリス / A.R.I. / AR advanced technology 他）
20230929,5580,プロディライト,グロース（内国株式）,5250,情報・通信業,10,情報通信・サービスその他 ,-,-,1120001146779,1120001146779,大阪府大阪市中央区高麗橋３丁目３番１１号淀屋橋フレックスタワー２階,株式会社プロディライト,ぷろでぃらいと,2018-05-09T00:00:00+09:00,http://www.prodelight.co.jp/,モバイルシステム開発・販売,55,代表取締役　小南　秀光,
20230929,5581,カイテクノロジー,PRO Market,5250,情報・通信業,10,情報通信・サービスその他 ,-,-,,,,,,,,,,,
20230929,5582,グリッド,グロース（内国株式）,5250,情報・通信業,10,情報通信・サービスその他 ,-,-,4010401084422,4010401084422,東京都港区北青山３丁目１１番７号ＡＯビル６階,株式会社グリッド,ぐりっど,2018-09-28T00:00:00+09:00,,,85,代表取締役社長　曽我部　完,特許 3件（プラント運転条件設定支援システム、学習装置、及び運転条件設定支援装置 / 渋滞予測システム、渋滞予測方法、学習装置、予測装置、プログラム、および学習済みモデル / 情報処理装置、情報処理方法及び情報処理プログラム）  商標 6件（GRID+(グリッドプラス) / INFRASTRUCTURE+LIFE+INNOVATION / Auto OR / §G / IFRASTRUCTURE+LIFE+INNOVATION 他）
20230929,5584,Ｓｔｒａｗｂｅｒｒｙ　ｊａｍｓ,PRO Market,5250,情報・通信業,10,情報通信・サービスその他 ,-,-,,,,,,,,,,,
20230929,5585,エコナビスタ,グロース（内国株式）,5250,情報・通信業,10,情報通信・サービスその他 ,-,-,1010001128887,1010001128887,東京都千代田区紀尾井町３番１号,エコナビスタ株式会社,えこなびすた,2020-11-05T00:00:00+09:00,,,,,特許 11件（運転資質判定システムおよびプログラム / 業務適合性判定システムおよびプログラム / 情報処理システムおよびプログラム / 認知機能出力システム及びプログラム / 睡眠環境調整システムおよびプログラム 他）  商標 2件（見守りコール / ライフリズムナビ）
20230929,5586,Ｌａｂｏｒｏ．ＡＩ,グロース（内国株式）,5250,情報・通信業,10,情報通信・サービスその他 ,-,-,7010001174744,7010001174744,東京都中央区銀座８丁目１１番１号,株式会社Ｌａｂｏｒｏ．ＡＩ,らぼろえーあい,2018-10-29T00:00:00+09:00,,,,,商標 2件（L-Vision / Laboro）
20230929,5587,インバウンドプラットフォーム,グロース（内国株式）,5250,情報・通信業,10,情報通信・サービスその他 ,-,-,2011001107558,2011001107558,東京都港区新橋６丁目１４番５号,株式会社インバウンドプラットフォーム,いんばうんどぷらっとふぉーむ,2020-07-13T00:00:00+09:00,,Wi-Fi事業、ライフメディアテック事業、キャンピングカー事業,63,代表取締役社長　王　伸,商標 16件（Global Mobile / Living Japan / Clinic Nearme / Go To キャンピングカー / キャンピングカージャパン 他）
20230929,5588,ファーストアカウンティング,グロース（内国株式）,5250,情報・通信業,10,情報通信・サービスその他 ,-,-,7010401125256,7010401125256,東京都港区浜松町１丁目６番１５号,ファーストアカウンティング株式会社,ふぁーすとあかうんてぃんぐ,2019-07-03T00:00:00+09:00,,,,,特許 20件（情報処理装置、情報処理方法及びプログラム / データ処理装置、データ処理方法及びプログラム / データ処理装置及びデータ処理方法及びプログラム / データ処理装置及びデータ処理方法 / データ処理装置、データ処理方法及びデータ処理システム 他）  商標 9件（デジタルインボックス / デジタル受信箱 / FAST ACCOUNTING / ファーストアカウンティング / ハイパーペースト 他）
20230929,5589,オートサーバー,スタンダード（内国株式）,5250,情報・通信業,10,情報通信・サービスその他 ,-,-,2010001171804,2010001171804,東京都中央区晴海１丁目８番８号,株式会社オートサーバー,おーとさーばー,2020-09-15T00:00:00+09:00,,"１．インターネット等を利用した国内／国際間の中古車　　流通業務
２．インターネット等を利用した自動車等に関する情報　　提供サービス〈相場情報〉
３．コンピュータシステムの企画開発・販売及び保守業　　務　　
４．貨物運送取引扱業務",120,,商標 6件（オートサーバー\AUTO SERVER / §AS∞AUTO SERVER / §店頭∞商談∞NET\TENTO-SHODAN / §AS NET\エーエス・ネット / みるクル 他）
20230929,5590,ネットスターズ,グロース（内国株式）,5250,情報・通信業,10,情報通信・サービスその他 ,-,-,9010001141627,9010001141627,東京都中央区八丁堀３丁目３番５号,株式会社ネットスターズ,ねっとすたーず,2022-03-09T00:00:00+09:00,,,,,
20230929,5591,ＡＶＩＬＥＮ,グロース（内国株式）,5250,情報・通信業,10,情報通信・サービスその他 ,-,-,1010501042976,1010501042976,東京都中央区日本橋馬喰町２丁目３－３秋葉原ファーストスクエア９階,株式会社ＡＶＩＬＥＮ,あヴぃれん,2021-08-11T00:00:00+09:00,,,,高橋　光太郎,
20230929,5602,栗本鐵工所,プライム（内国株式）,3450,鉄鋼,7,鉄鋼・非鉄 ,7,TOPIX Small 2,1120001048991,1120001048991,大阪府大阪市西区北堀江１丁目１２番１９号,株式会社栗本鐵工所,くりもとてっこうしょ,2018-07-13T00:00:00+09:00,,,1341,代表取締役社長　　菊本　一高,特許 272件（曲率半径計測システムおよびそれを用いたベンディングロール / 磁気粘性流体装置 / 構造体の隙間部用カバー / ボルト・ナットの締結構造および戻り止め機構付きナット / 棒状部材の固定具およびそれを用いた固定構造 他） 意匠 20件（自動排水装置用配管ユニット / 管牽引用先導管 / 撹拌翼の掻き上げ板 / 混練撹拌装置用撹拌翼 / トンネル内消火配管用直管 他） 商標 26件（Co-LAB / Alzinum / プレージコーン\PREGE CONE / SoftMRF / MRFhaptics 他）
20230929,5603,虹技,スタンダード（内国株式）,3450,鉄鋼,7,鉄鋼・非鉄 ,7,TOPIX Small 2,6140001063844,6140001063844,兵庫県姫路市大津区勘兵衛町４丁目１番地,虹技株式会社,こうぎ,2018-07-05T00:00:00+09:00,http://www.kogi.co.jp,銑鉄鋳物製造業,471,代表取締役社長　　山本　幹雄,特許 8件（球状黒鉛鋳鉄とその製造方法 / 地下構造物用蓋体の製造方法 / 亜共晶球状黒鉛鋳鉄鋳物の製造方法 / 施錠装置 / 亜共晶球状黒鉛鋳鉄 他） 意匠 2件（マンホール蓋 / 火格子） 商標 2件（§Ciel / Ciel）
20230929,5609,日本鋳造,スタンダード（内国株式）,3450,鉄鋼,7,鉄鋼・非鉄 ,-,-,8020001074100,8020001074100,神奈川県川崎市川崎区白石町２番１号,日本鋳造株式会社,にっぽんちゅうぞう,2018-04-10T00:00:00+09:00,,鋳鋼品・鋳鉄品等鋳造品全般および鋳造機械の製造販売。橋梁用支承類、鋼構造製品・伸縮装置・建築構造物用接合金物・建築用柱脚の製造販売,298,代表取締役社長　　鷲　尾　　勝,特許 22件（アンカーユニット / 低温安定性に優れる低熱膨張合金およびその製造方法 / 損傷制御型変位抑制装置 / 低熱膨張合金およびその製造方法 / 支承板支承装置、演算装置、支承板支承装置取付方法および剛体プレート交換方法 他） 意匠 2件（地震振動抑制装置 / 座金） 商標 15件（§MC / マイティカート / DCダンパー\Damage Control Damper / DC ストッパー\Damage Control Stopper / 支承部エネルギー吸収装置 DCダンパー 他）
